Código;Produto;Valor Unitário
16034247;MANGUEIRA HIDR MONT 1/2POL TESS/KSEWR1;0
16034248;MANGUEIRA HIDR MONT 1/2POL TESS/DN1B42;0
16034249;MANGUEIRA HIDR MONT 1POL TESS/EF7JP8;0
16034250;MANGUEIRA HIDR MONT 1POL TESS/EMSW9S;0
16034251;MANGUEIRA HIDR MONT 1POL TESS/AUE9WM;0
16034252;MANGUEIRA HIDR MONT 1POL TESS/35HN98;0
16034253;MANGUEIRA HIDR MONT 1POL TESS/CY38XQ;0
16034254;MANGUEIRA HIDR MONT 1POL TESS/NJ7JNR;0
16034255;MANGUEIRA HIDR MONT 1POL TESS/KZBFDW;0
16034256;MANGUEIRA HIDR MONT 1POL TESS/XL8DDA;0
16034257;MANGUEIRA HIDR MONT 1POL TESS/M2AGGE;0
16034258;MANGUEIRA HIDR MONT 1POL TESS/KS1NGU;0
16034259;MANGUEIRA HIDR MONT 1POL TESS/YRHNYE;0
16034260;MANGUEIRA HIDR MONT 1POL TESS/QZVD6Y;0
16034261;MANGUEIRA HIDR MONT 1POL TESS/UNLH7W;0
16034262;MANGUEIRA HIDR MONT 1POL TESS/VZBPGJ;0
16034263;MANGUEIRA HIDR MONT 3/4POL TESS/D96YCJ;0
16034264;MANGUEIRA HIDR MONT 1/2POL TESS/9YJNRQ;0
16034265;MANGUEIRA HIDR MONT 3/4POL TESS/K45EEC;0
16034266;MANGUEIRA HIDR MONT 3/4POL TESS/6XHS2Y;0
16034267;MANGUEIRA HIDR MONT 3/4POL TESS/RNV3WZ;0
16034268;MANGUEIRA HIDR MONT 3/4POL TESS/6NAGWR;0
16034269;MANGUEIRA HIDR MONT 3/4POL TESS/DFUHZN;0
16034270;MANGUEIRA HIDR MONT 1/4POL TESS/XE3XZM;0
16034271;MANGUEIRA HIDR MONT 1/4POL TESS/XL5NRB;0
16034272;MANGUEIRA HIDR MONT 1/4POL TESS/YV2S1S;0
16034273;MANGUEIRA HIDR MONT 1/4POL TESS/V7W6DV;0
16034274;MANGUEIRA HIDR MONT 1/4POL TESS/H1ZC2M;0
16034275;MANGUEIRA HIDR MONT 1/4POL TESS/YDM42S;0
16034276;MANGUEIRA HIDR MONT 1/4POL TESS/TZKS6M;0
16034277;MANGUEIRA HIDR MONT 1/4POL TESS/FSWKGN;0
16034278;MANGUEIRA HIDR MONT 1/4POL TESS/QFFU9F;0
16034279;MANGUEIRA HIDR MONT 1/4POL TESS/RJPC9G;0
16034280;MANGUEIRA HIDR MONT 1/4POL TESS/3S7SJ1;0
16034281;MANGUEIRA HIDR MONT 1/4POL TESS/KA76Y2;0
16034282;MANGUEIRA HIDR MONT 1/4POL TESS/NA6F2R;0
16034283;MANGUEIRA HIDR MONT 1/4POL TESS/BYWU53;0
16034284;MANGUEIRA HIDR MONT 1/4POL TESS/37NFKQ;0
16034285;MANGUEIRA HIDR MONT 1/4POL TESS/58BYP6;0
16034286;MANGUEIRA HIDR MONT 1/4POL TESS/2GCLS8;0
16034287;MANGUEIRA HIDR MONT 3/4POL TESS/E5WRVS;0
16034288;MANGUEIRA HIDR MONT 3/4POL TESS/T7ZCY3;0
16034289;MANGUEIRA HIDR MONT 1POL TESS/9PQ7SD;0
16034290;MANGUEIRA HIDR MONT 1POL TESS/JRHVZQ;0
16034291;MANGUEIRA HIDR MONT 1/4POL TESS/JZWXJ5;0
16034292;MANGUEIRA HIDR MONT 1/4POL TESS/WY7R35;0
16034304;MANGUEIRA HIDR MONT 3/4POL TESS/GGRYX3;0
16034305;MANGUEIRA HIDR MONT 1/2POL TESS/LVADFD;0
16034306;MANGUEIRA HIDR MONT 1/2POL TESS/3ZMC86;0
16034307;MANGUEIRA HIDR MONT 1/2POL TESS/DYPFKE;0
16034308;MANGUEIRA HIDR MONT 1/2POL TESS/HRFGFT;0
16034309;MANGUEIRA HIDR MONT 1/2POL TESS/CLYHSL;0
16034310;MANGUEIRA HIDR MONT 1/2POL TESS/AD54Q3;0
16034311;MANGUEIRA HIDR MONT 1/2POL TESS/HABTX4;0
16034312;MANGUEIRA HIDR MONT 1/2POL TESS/URUX4Q;0
16034313;MANGUEIRA HIDR MONT 1/2POL TESS/HVZEUQ;0
16034314;MANGUEIRA HIDR MONT 1/2POL TESS/4DEBED;0
16034315;MANGUEIRA HIDR MONT 3/4POL TESS/4ZR5WN;0
16034316;MANGUEIRA HIDR MONT 1/2POL TESS/YEU6LE;0
16034317;MANGUEIRA HIDR MONT 1/2POL TESS/2NA493;0
16034318;MANGUEIRA HIDR MONT 1/2POL TESS/PZGNYR;0
16034319;MANGUEIRA HIDR MONT 1/2POL TESS/EBWEB3;0
16034320;MANGUEIRA HIDR MONT 1/2POL TESS/XGV65X;0
16034321;MANGUEIRA HIDR MONT 1/2POL TESS/ZGL499;0
16034322;MANGUEIRA HIDR MONT 1/2POL TESS/NEJBS4;0
16034323;MANGUEIRA HIDR MONT 1/2POL TESS/1QNGCC;0
16034324;MANGUEIRA HIDR MONT 1/2POL TESS/Y33M23;0
16034325;MANGUEIRA HIDR MONT 1/2POL TESS/L9WGNY;0
16034326;MANGUEIRA HIDR MONT 1/2POL TESS/SSYQVL;0
16034327;MANGUEIRA HIDR MONT 1/2POL TESS/V2HLH4;0
16034328;MANGUEIRA HIDR MONT 1/2POL TESS/GLACQY;0
16034329;MANGUEIRA HIDR MONT 1/2POL TESS/ZFBP9T;0
16034330;MANGUEIRA HIDR MONT 1/2POL TESS/79QGUY;0
16034331;MANGUEIRA HIDR MONT 1/2POL TESS/4MH73V;0
16034332;MANGUEIRA HIDR MONT 1/2POL TESS/JHKAWN;0
16034333;MANGUEIRA HIDR MONT 1/2POL TESS/GS4R1S;0
16034334;MANGUEIRA HIDR MONT 1/2POL TESS/CFTJMZ;0
16034335;MANGUEIRA HIDR MONT 1/2POL TESS/F4XUSK;0
16034336;MANGUEIRA HIDR MONT 1/2POL TESS/JVV3HS;0
16034337;MANGUEIRA HIDR MONT 1/2POL TESS/4HB24N;0
16034339;PROJETO * TXT LIVR *;0
16034342;MANGUEIRA HIDR MONT 1POL TESS/QVMJ33;0
16034343;MANGUEIRA HIDR MONT 1POL TESS/4G929J;0
16034344;MANGUEIRA HIDR MONT 1POL TESS/X4HFY1;0
16034345;MANGUEIRA HIDR MONT 1POL TESS/CNN916;0
16034346;MANGUEIRA HIDR MONT 1POL TESS/5SJ54Z;0
16034347;MANGUEIRA HIDR MONT 3/8POL TESS/QV7S7D;0
16034348;MANGUEIRA HIDR MONT 3/8POL TESS/QBADT9;0
16034349;MANGUEIRA HIDR MONT 1POL TESS/G44S3Q;0
16034350;MANGUEIRA HIDR MONT 3/8POL TESS/85ZNCB;0
16034351;MANGUEIRA HIDR MONT 3/8POL TESS/BPGVFE;0
16034352;MANGUEIRA HIDR MONT 3/8POL TESS/XQQWZTH;0
16034353;MANGUEIRA HIDR MONT 3/8POL TESS/9KWPDG;0
16034354;MANGUEIRA HIDR MONT 3/8POL TESS/D2DP2Q;0
16034355;MANGUEIRA HIDR MONT 3/8POL TESS/JZ5T8Z;0
16034356;MANGUEIRA HIDR MONT 3/8POL TESS/E8AFCA;0
16034357;MANGUEIRA HIDR MONT 3/8POL TESS/KMZN1V;0
16034358;MANGUEIRA HIDR MONT 3/8POL TESS/A9UYUD;0
16034359;MANGUEIRA HIDR MONT 3/8POL TESS/F6P6TU;0
16034360;MANGUEIRA HIDR MONT 3/8POL TESS/AQYP4Y;0
16034368;JUNTA;0
16034369;VIDRO;0
16034370;JUNTA;0
16034371;PROTECAO;0
16034372;MANGUEIRA HIDR MONT 3/8POL TESS/RHG67D;0
16034373;MANGUEIRA HIDR MONT 3/8POL TESS/X318UH;0
16034374;MANGUEIRA HIDR MONT 3/8POL TESS/Z38NWS;0
16034375;MANGUEIRA HIDR MONT 3/8POL TESS/R4A1SJ;0
16034376;MANGUEIRA HIDR MONT 3/8POL TESS/TGKYDU;0
16034377;MANGUEIRA HIDR MONT 3/8POL TESS/E9D7T4;0
16034378;MANGUEIRA HIDR MONT 3/8POL TESS/692PK7;0
16034379;MANGUEIRA HIDR MONT 3/8POL TESS/CCP8XF;0
16034380;MANGUEIRA HIDR MONT 3/8POL TESS/AQBNP6;0
16034381;MANGUEIRA HIDR MONT 3/8POL TESS/J2GZCZ;0
16034382;MANGUEIRA HIDR MONT 3/8POL TESS/SYLDGH;0
16034383;MANGUEIRA HIDR MONT 3/8POL TESS/XTRF3E;0
16034384;MANGUEIRA HIDR MONT 3/8POL TESS/8GU297;0
16034385;MANGUEIRA HIDR MONT 3/8POL TESS/ZPYB6Y;0
16034386;MANGUEIRA HIDR MONT 3/8POL TESS/UGCEPQ;0
16034387;MANGUEIRA HIDR MONT 3/8POL TESS/ES1E8D;0
16034388;MANGUEIRA HIDR MONT 3/8POL TESS/XX89AZ;0
16034389;MANGUEIRA HIDR MONT 3/8POL TESS/2R6JZW;0
16034390;MANGUEIRA HIDR MONT 3/8POL TESS/2X4DJB;0
16034391;MANGUEIRA HIDR MONT 3/8POL TESS/KMJGCM;0
16034392;MANGUEIRA HIDR MONT 3/8POL TESS/9MT61N;0
16034393;MANGUEIRA HIDR MONT 3/8POL TESS/98CDZM;0
16034394;MANGUEIRA HIDR MONT 3/8POL TESS/TUMWEW;0
16034395;MANGUEIRA HIDR MONT 3/8POL TESS/1RWYBH;0
16034404;MANGUEIRA HIDR MONT 3/4POL TESS/7H5MY9;0
16034405;MANGUEIRA HIDR MONT 3/4POL TESS/FESJEJ;0
16034406;MANGUEIRA HIDR MONT 3/4POL TESS/A5AFWV;0
16034407;MANGUEIRA HIDR MONT 3/4POL TESS/W8JMVA;0
16034408;MANGUEIRA HIDR MONT 3/4POL TESS/P47U31;0
16034409;MANGUEIRA HIDR MONT 3/4POL TESS/8TSW93;0
16034410;MANGUEIRA HIDR MONT 3/4POL TESS/EZLYUJ;0
16034411;MANGUEIRA HIDR MONT 3/4POL TESS/UNTYQ2;0
16034412;MANGUEIRA HIDR MONT 3/4POL TESS/N9R1XS;0
16034413;MANGUEIRA HIDR MONT 3/4POL TESS/RLM14Q;0
16034414;MANGUEIRA HIDR MONT 3/4POL TESS/RVUW86;0
16034415;MANGUEIRA HIDR MONT 3/4POL TESS/WSYX13;0
16034416;MANGUEIRA HIDR MONT 3/4POL TESS/XF9FNH;0
16034417;MANGUEIRA HIDR MONT 3/4POL TESS/TMCQ21;0
16034418;MANGUEIRA HIDR MONT 3/4POL TESS/VFV2NK;0
16034419;MANGUEIRA HIDR MONT 3/4POL TESS/D1Z26L;0
16034420;MANGUEIRA HIDR MONT 3/4POL TESS/XXSVRQ;0
16034421;MANGUEIRA HIDR MONT 3/4POL TESS/ZRERJE;0
16034422;MANGUEIRA HIDR MONT 3/4POL TESS/BBBPM5;0
16034429;ENGATE RAP C/ORELH UNIV GRAINGER/3LX96;33,46
16034439;MANGUEIRA HIDR MONT 1 1/4POL TESS/RP836S;0
16034440;MANGUEIRA HIDR MONT 1 1/4POL TESS/S6QRTT;0
16034441;MANGUEIRA HIDR MONT 3/4POL TESS/9HNRAF;0
16034442;MANGUEIRA HIDR MONT 3/8POL TESS/PB5RUJ;0
16034443;MANGUEIRA HIDR MONT 3/8POL TESS/956MK2;0
16034444;MANGUEIRA HIDR MONT 3/8POL TESS/LCGCQS;0
16034445;MANGUEIRA HIDR MONT 3/8POL TESS/2CPX1Y;0
16034446;MANGUEIRA HIDR MONT 1 1/4POL TESS/GSK38F;0
16034447;MANGUEIRA HIDR MONT 1 1/4POL TESS/4JM1SE;0
16034448;MANGUEIRA HIDR MONT 1 1/4POL TESS/36AJXP;0
16034449;MANGUEIRA HIDR MONT 6100PSI TESS/KG322X1;0
16034450;MANGUEIRA HIDR MONT 3/4POL TESS/ME557W;0
16034451;MANGUEIRA HIDR MONT 3/4POL TESS/GQ22UK;0
16034452;MANGUEIRA HIDR MONT 1 1/2POL TESS/6HGCKY;0
16034453;MANGUEIRA HIDR MONT 1 1/2POL TESS/G9V7TU;0
16034454;MANGUEIRA HIDR MONT 1 1/4POL TESS/747UVP;0
16034455;MANGUEIRA HIDR MONT 3/4POL TESS/1XTP6J;0
16034456;MANGUEIRA HIDR MONT 1POL TESS/LFCJZW;0
16034457;MANGUEIRA HIDR MONT 1POL TESS/3BCXDL;0
16034458;MANGUEIRA HIDR MONT 3/4POL TESS/HH4PFD;0
16034459;MANGUEIRA HIDR MONT 1 1/2POL TESS/XWQAY6;0
16034460;MANGUEIRA HIDR MONT 1POL TESS/GK23F8;0
16034461;MANGUEIRA HIDR MONT 1 1/4POL TESS/9Q7Z21;0
16034462;MANGUEIRA HIDR MONT 5/8POL TESS/BJVM7M;0
16034463;MANGUEIRA HIDR MONT 3/4POL TESS/6TQWTM;0
16034464;MANGUEIRA HIDR MONT 3/8POL TESS/FN3RUN;0
16034465;MANGUEIRA HIDR MONT 1/2POL TESS/R9WA4N;0
16034466;MANGUEIRA HIDR MONT 1/2POL TESS/ZR5NVN;0
16034467;MANGUEIRA HIDR MONT 1/2POL TESS/289KF9;0
16034468;MANGUEIRA HIDR MONT 3/8POL TESS/DJCN9S;0
16034469;MANGUEIRA HIDR MONT 3/8POL TESS/QTWA6E;0
16034470;MANGUEIRA HIDR MONT 3/4POL TESS/TLX1BE;0
16034471;ENGATE RAP C/ORELH UNIV GRAINGER/3LX91;56,49
16034472;ENGATE RAP C/ORELH UNIV GRAINGER/3LX95;42,19
16034473;JUNTA CJ CUMMINS/4032499;0
16034479;VALVULA HIDR REG VAZ CART NFBCLCV;0
16034486;GAXETA CJ P/VALV VALV SUN HYDR 990010006;0
16034487;VEDACAO CJ P/VALV FPM CART 990162006;0
16034489;VEDACAO CJ P/VALV FPM CART 990017006;0
16034491;PLUGUE CAV INOX SUN HYDRAULICS/XJCAXXN;0
16034498;VEDACAO CJ P/VALV NBR CART 990109007;0
16034510;MANIFOLD P/VALV SUN HYDRAULICS/ACA;0
16034513;MANIFOLD P/VALV SUN HYDRAULICS/GAD;0
16034515;MANIFOLD P/VALV 1NPTF SUN HYDRAULICS/H2E;0
16034516;MANIFOLD P/VALV 1NPTF SUN HYDRAULICS/KCE;0
16034517;MANIFOLD P/VALV SUN HYDRAULICS/WFS;0
16034538;RETENTOR 30X50X7MM FPM LI AGEL/TCS0393;0
16034540;FLUIDO;0
16034545;HELICE CATERPILLAR/4N3093;0
16034548;BOMBA HIDROPNEUM 2 EST HASKEL/ASF52;0
16034550;TERMINAL FEM GIR 7/16UNF PARKER/1064344;0
16034551;TERMINAL FEM 45GR 7/16UNF PARKER/1374344;0
16034552;TERMINAL FEM GIR 7/8UNF PARKER/106771010;0
16034553;TERMINAL FEM 1 1/16UNS PARKER/10677128;0
16034554;TERMINAL FEM ROSC A C PARKER/106771216;0
16034555;TERMINAL FEM ROSC AC PARKER/106771612;0
16034556;TERMINAL FEM PRENS A C PARKER/106771616;0
16034557;TERMINAL FEM PRENS 45GR PARKER/1377788;0
16034558;TERMINAL FEM 1 1/16UNF PARKER/137771212;0
16034559;TERMINAL FEM PRENS 45GR PARKER/137772424;0
16034560;TERMINAL FEM 1 1/2POL PARKER/137773232;0
16034561;TERMINAL FEM 1 5/16UNF PARKER/139771616;0
16034562;TERMINAL FEM PRENS 90GR PARKER/139772424;0
16034564;RETENTOR 35X50X7MM FPM SABO/05253BRGF;0
16034565;TERMINAL FEM A C 7/16UNF PARKER/1064346;0
16034566;TERMINAL FEM A C 9/16UNF PARKER/1064368;0
16034567;TERMINAL FEM 45GR 9/16UNF PARKER/1374364;0
16034568;TERMINAL FEM 45GR 9/16UNF PARKER/1374366;0
16034569;TERMINAL FEM 1/4JIC 37 PARKER/1394346;0
16034570;TERMINAL FEM 90GR 9/16UNF PARKER/1394364;0
16034571;TERMINAL FEM PRENS 90GR PARKER/1394366;0
16034572;TERMINAL FEM PRENS 90GR PARKER/1394368;0
16034573;TERMINAL FEM 3/4NF JIC 37 PARKER/1394386;0
16034574;TERMINAL FEM 90GR RL A C PARKER/1414344;0
16034575;TERMINAL FEM PRENS 90GR PARKER/1414366;0
16034576;TERMINAL FEM ROSC 90GR PARKER/1414386;0
16034577;TERMINAL FEM PRENS A C PARKER/1067788;0
16034578;TERMINAL FEM GIR 7/8UNF PARKER/10677108;0
16034579;TERMINAL FEM ROSC A C PARKER/106771012;0
16034580;TERMINAL FEM 1 1/16UNF PARKER/106771210;0
16034581;TERMINAL FEM 1 1/16POL PARKER/106771212;0
16034582;TERMINAL FEM ROSC A C PARKER/106771412;0
16034583;TERMINAL FEM 1 5/8UNF PARKER/106772016;0
16034584;TERMINAL FEM 1 5/8UNF PARKER/106772020;0
16034585;TERMINAL FEM PRENS A C PARKER/106772420;0
16034586;TERMINAL FEM PRENS A C PARKER/106772424;0
16034587;TERMINAL FEM 2 1/2UNF PARKER/106773232;0
16034588;TERMINAL FEM ROSC 45GR PARKER/137771612;0
16034589;TERMINAL FEM PRENS 45GR PARKER/137771616;0
16034590;TERMINAL FEM PRENS 45GR PARKER/137772020;0
16034591;TERMINAL FEM PRENS 90GR PARKER/1397788;0
16034592;TERMINAL FEM 90GR 7/8UNF PARKER/13977108;0
16034593;TERMINAL FEM ROSC 90GR PARKER/139771010;0
16034594;TERMINAL FEM 1 1/16UNF PARKER/139771212;0
16034595;TERMINAL FEM ROSC 90GR PARKER/139771612;0
16034596;TERMINAL FEM PRENS 90GR PARKER/139772020;0
16034597;TERMINAL FEM PRENS 90GR PARKER/139773232;0
16034598;TERMINAL FEM ROSC 90GR PARKER/1417788;0
16034599;TERMINAL FEM ROSC 90GR PARKER/141771616;0
16034604;TERMINAL FEM ROSC 45GR PARKER/13777108;0
16034605;TERMINAL FEM ROSC 45GR PARKER/137771010;0
16034606;TERMINAL FEM ROSC 90GR PARKER/139771012;0
16034607;TERMINAL FEM ROSC 90GR PARKER/13977128;0
16034608;TERMINAL FEM ROSC 90GR PARKER/139771210;0
16034609;TERMINAL FEM ROSC 90GR PARKER/141771212;0
BOL-IMP-000008;LOCKNUT,0.437-20UNJF-2B,HEX;0
BOL-IMP-000009;LOCKNUT,0.75-16UNJF-3B,HEX;0
BOL-IMP-000010;LOCKNUT,0.50-20UNJF-3B,HEX;0
BOL-IMP-000011;WASHER,FLAT,0.50 IN,ZINC,1.375;0
BOL-IMP-000012;WASHER,FLAT,0.75 IN,ZINC,2 OD;0
BOL-IMP-000013;WASHER,FLAT,0.5 IN,17-7 PH;0
BOL-IMP-000014;WASHER,FLAT,0.625 IN,17-7 PH;0
BOL-IMP-000015;WASHER,FLAT,0.375 IN,17-7 PH;0
BOL-IMP-000016;BOLT,HEX,0.50-13 X 1.50 IN;0
BOL-IMP-000017;BOLT,HEX,0.375-16 X 2 IN,B8M;0
BOL-IMP-000018;BOLT,HEX,0.25-28 X 0.250 IN;0
BOL-IMP-000019;STUD,W/NUT(S),0.75-10 X 7.50;0
BOL-IMP-000020;BOLT,HEX,0.375-16 X 0.625 IN;0
BOL-IMP-000021;BOLT,HEX,0.50-13 X 2.50 IN,GR;0
BOL-IMP-000022;NUT,HEX,0.75-10UNC-2B,GR 8;0
BOL-IMP-000023;NUT,MJT,2.0-8UN-2B,NICKEL;0
BOL-IMP-000024;STUD,W/NUT(S),0.75-10 X 5.0 IN;0
BOL-IMP-000025;WASHER,FLAT,0.51 IN,CARBON;0
BOL-IMP-000026;BOLT,HEX,0.312-24 X 1.188 IN;0
BOL-IMP-000027;BOLT,HEX,0.312-24 X 1.438 IN;0
BOL-IMP-000028;LOCKNUT,BEARING, MS172243 NUT;0
BOL-IMP-000029;LOCKWASHER,BEARING MS172208;0
BOL-IMP-000030;LOCKWASHER,BEARING MS172209;0
BOL-IMP-000031;LOCKNUT,BEARING, MS172244 NUT;0
BOL-IMP-000032;BOLT SET, SHEAR, 0.75-16 UNF;0
BOL-IMP-000033;BOLT,HEX,0.625-11 X 4.0 IN,B6;0
BOL-IMP-000034;BOLT,HEX,0.50-13 X 2 IN,B7;0
BOL-IMP-000035;BOLT,HEX,0.50-13 X 1.25 IN,B7;0
BOL-IMP-000036;BOLT,HEX,0.50-13 X 1.75 IN,B7;0
BOL-IMP-000037;BOLT,HEX,0.375-16 X 1.0 IN,B7;0
BOL-IMP-000038;BOLT,HEX,0.375-16 X 1.25 IN,B7;0
BOL-IMP-000039;BOLT,12-POINT,0.625-11 X 1.50;0
BOL-IMP-000040;NUT,HEX,0.50-13UNC-2BG,GR 7;0
BOL-IMP-000041;NUT,HEAVY HEX,0.75-10UNC-2BG;0
BOL-IMP-000042;BOLT,HEX,0.312-24 X 1 IN;0
BOL-IMP-000043;BOLT,HEX,0.50-13 X 1.75 IN;0
BOL-IMP-000044;LOCKWASHER,SPLIT,COLD ROLLED;0
BOL-IMP-000045;BOLT,HEX,0.875-9 X 2.5 IN;0
BOL-IMP-000046;LOCKNUT,HEX,CARBON STEEL;0
BOL-IMP-000047;LOCKWASHER,SPLIT,0.25 IN;0
BOL-IMP-000048;BOLT,HEX,0.375-16 X 1.25 IN,GR;0
BOL-IMP-000049;BOLT,HEX,0.312-18 X 1.0 IN,GR;0
BOL-IMP-000050;BOLT,HEX,0.25-20 X 1.25 IN,GR;0
BOL-IMP-000051;BOLT,HEX,0.375-16 X 0.875 IN;0
BOL-IMP-000052;BOLT,HEX,0.375-16 X 1.75 IN,GR;0
BOL-IMP-000053;BOLT,HEX,0.50-13 X 1.25 IN,GR;0
BOL-IMP-000054;BOLT,HEX,0.50-13 X 1.50 IN,GR;0
BOL-IMP-000055;BOLT,HEX,0.50-13 X 1.75 IN,GR;0
BOL-IMP-000056;BOLT,HEX,0.50-13 X 2.25 IN,GR;0
BOL-IMP-000057;BOLT,HEX,0.625-11 X 2.00 IN,GR;0
BOL-IMP-000058;BOLT,HEX,0.75-10 X 2.0 IN,GR 5;0
BOL-IMP-000059;BOLT,HEX,0.75-10 X 2.50 IN,GR;0
BOL-IMP-000060;LOCKNUT,0.25-20UNC-2B,HEX;0
BOL-IMP-000061;NUT,HEX,1.25-7UNC-2B,GR 2;0
BOL-IMP-000062;WASHER,FLAT,0.25 IN,ZINC,0.625;0
BOL-IMP-000063;WASHER,FLAT,0.375 IN,STAINLESS;0
BOL-IMP-000064;WASHER,FLAT,0.51 IN,ZINC,1.062;0
BOL-IMP-000065;SETSCREW,0.375-16 X 0.50 IN;0
BOL-IMP-000066;LOCKWASHER,SPLIT,0.5 IN,CARBON;0
BOL-IMP-000067;LOCKWASHER,SPLIT,0.75 IN;0
BOL-IMP-000068;LOCKWASHER,SPLIT,1.25 IN;0
BOL-IMP-000069;WASHER,FLAT,0.375 IN,304 SS;0
BOL-IMP-000070;SCREW,HEX SCKT,0.25-28 X 0.625;0
BOL-IMP-000071;WASHER,FLAT,12.00 IN,STAINLESS;0
BOL-IMP-000072;SCREW,HEX SCKT,0.25-20 X 0.50;0
BOL-IMP-000073;LOCKNUT,0.50-13UNC-2B,LIGHT, SS;0
BOL-IMP-000074;WASHER,FLAT,0.4374 IN,CARBON;0
BOL-IMP-000075;BOLT,HEX,0.50-13 X 2.25 IN,B8;0
BOL-IMP-000076;WASHER,FLAT,0.5 IN,304L SS,1;0
BOL-IMP-000077;BOLT,HEX,1.25-7 X 4.00 IN,GR 5;0
BOL-IMP-000078;BOLT SET, SHEAR, 0.75-10 UNF;0
BOL-IMP-000079;BOLT SET, SHEAR, 1-8 UNC;0
BOL-IMP-000080;LOCKWASHER,SPLIT,0.375 IN;0
BOL-IMP-000081;WASHER,FLAT,0.75 IN,CARBON;0
BOL-IMP-000082;LOCKNUT,0.625-11UNC-2B,HEX,410;0
BOL-IMP-000083;LOCKNUT,0.50-13UNC-3B,HEX,410;0
BOL-IMP-000084;LOCKNUT,0.312-24UNF-3B,HEX;0
BOL-IMP-000085;STUD,0.75-10 X 3.00 IN,CONT,B7;0
BOL-IMP-000086;WASHER,FLAT,0.25 IN,18-8 SS;0
BOL-IMP-000087;STUD,0.50-13 X 2.00 IN,CONT,B7;0
BOL-IMP-000088;BOLT,DRILLED,HEX,0.312-24 X;0
BOL-IMP-000089;BOLT,HEX,0.625-11 X 3.0 IN,B6;0
BOL-IMP-000090;LOCKNUT,SERRATED,AISI 4140;0
BOL-IMP-000091;LOCKNUT,0.625-11UNC-2B,LIGHT;0
BOL-IMP-000092;BOLT,HEX,0.375-16 X 1.25 IN,B6;0
BOL-IMP-000093;BOLT,HEX,0.50-13 X 3.0 IN,B6;0
BOL-IMP-000094;BOLT,HEX,0.625-11 X 5.0 IN,B6;0
BOL-IMP-000095;BOLT,HEX,0.25-28 X 0.75 IN;0
BOL-IMP-000096;LOCKNUT,0.25-28UNJF-3B,HEX;0
BOL-IMP-000097;BOLT,HEX,0.50-13 X 1.50 IN,B6;0
BOL-IMP-000098;WASHER,CONICAL,3.50 IN,CARBON;0
BOL-IMP-000099;LOCKNUT,0.875-14UNJF-3B,LIGHT;0
BOL-IMP-000100;BOLT,HEX,0.625-11 X 3.50 IN,B6;0
BOL-IMP-000101;WASHER,2.60 IN,3.148 OD,0.062;0
BOL-IMP-000102;LOCKWASHER,SPLIT,0.313 IN,304;0
BOL-IMP-000103;BOLT,HEX,0.625-11 X 5.50 IN,B6;0
BOL-IMP-000104;LOCKWASHER,SPLIT,0.50 IN,304;0
BOL-IMP-000105;BOLT,HEX,0.375-24 X 1.078 IN;0
BOL-IMP-000106;SCREW,DOMED,0.50-20 X 1.72 IN;0
BOL-IMP-000107;WASHER,CONICAL,M20X 29.0X .02;0
BOL-IMP-000108;SCREW,HEX SCKT,0.312-18 X 1.50;0
BOL-IMP-000109;SCREW,HEX SCKT,0.312-18 X 2.50;0
BOL-IMP-000110;SETSCREW,0.312-18 X 0.50 IN;0
BOL-IMP-000111;NUT,HEX,0.375-16UNC-2B,8M,316;0
BOL-IMP-000112;LOCKNUT,BEARING, LOCK HEX 5.4471;0
BOL-IMP-000113;LOCKWASHER,BEARING LOCK 5.6ID;0
BOL-IMP-000114;LOCKWASHER,SPLIT,0.375 IN,316;0
BOL-IMP-000115;BOLT,HEX,0.625-11 X 3.0 IN,B7M;0
BOL-IMP-000116;BOLT,HEX,0.625-11 X 4.25 IN;0
BOL-IMP-000117;SCREW,HEX SCKT,0.25-20 X 0.625;0
BOL-IMP-000118;SCREW,HEX SOCKET,0.25-20 X;0
BOL-IMP-000119;SCREW,HEX SOCKET,0.312-18 X;0
BOL-IMP-000120;LOCKNUT,BEARING, LOCK O.D. 4-15/16;0
BOL-IMP-000121;LOCKWASHER,EXT TOOTH,CARBON;0
BOL-IMP-000122;BOLT,HEX,0.375-16 X 1 IN,B8M;0
BOL-IMP-000123;BOLT,HEX,0.75-10 X 2.75 IN,GR;0
BOL-IMP-000124;BOLT,HEX,0.312-18 X 0.75 IN,B7;0
BOL-IMP-000125;NUT,HEX,0.50-13UNC-2BG,GR 8;0
BOL-IMP-000126;SETSCREW,0.25-28 X 0.25 IN,HEX;0
BOL-IMP-000127;SETSCREW,0.312-24 X 0.3125 IN;0
BOL-IMP-000128;BOLT SET, SHEAR, S20;0
BOL-IMP-000129;WASHER,FLAT,0.75 IN,STAINLESS;0
BOL-IMP-000130;LOCKNUT,0.50-13UNC-2B,LIGHT,CAR PLEATED;0
ELE-COM-000001;BATTERY,LITHIUM,PLC-5/15,5/20,;0
ELE-COM-000002;BATTERY,3.0 V,LITHIUM,1756-L61;0
ELE-EQP-000001;RESISTOR,125 W,1000 OHM,1;0
ELE-EQP-000002;RESISTOR,1 W,10000 OHM,+/-1%;0
ELE-EQP-000003;RESISTOR,1 W,3300 OHM,+/-1%;0
ELE-EQP-000004;RESISTOR,1 W,3010 OHM,+/-1%;0
ELE-EQP-000005;RESISTOR,1 W,20000 OHM,+/-1%;0
